Name,Team,G,PA,AB,H,2B,3B,HR,R,RBI,BB,SO,HBP,SB,CS,AVG,OBP,SLG,OPS,wOBA,wRC,BsR,Fld,Off,Def,WAR,ADP,playerid
Corey Rosier,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.204,0.255,0.305,0.56,0.247,55,0,0,-0.1,0,0,999,sa3016961
Justin Lopez,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.197,0.244,0.293,0.537,0.236,48,0,0,-0.1,0,0,999,sa3002670
Gilberto Vizcarra,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.195,0.233,0.28,0.513,0.226,41,0,0,-0.1,0,0,999,sa3002865
Jonathan Homza,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.177,0.237,0.263,0.5,0.224,40,0,0,-0.1,0,0,999,sa3004155
Zachary Mathis,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.202,0.25,0.303,0.553,0.243,53,0,0,-0.1,0,0,999,sa3014945
Tyler Malone,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.168,0.234,0.253,0.487,0.219,37,0,0,-0.1,0,0,999,sa3010398
Ripken Reyes,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.205,0.258,0.275,0.533,0.238,49,0,0,-0.1,0,0,999,sa3010159
Tirso Ornelas,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.206,0.267,0.304,0.572,0.253,59,0,0,-0.1,0,0,999,sa3004048
Adam Kerner,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.167,0.225,0.245,0.47,0.211,32,0,0,-0.1,0,0,999,sa3014938
Grant Little,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.206,0.27,0.285,0.555,0.249,56,0,0,-0.1,0,0,999,sa3008031
Reinaldo Ilarraza,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.187,0.246,0.246,0.492,0.222,39,0,0,-0.1,0,0,999,sa923239
Matthew Acosta,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.195,0.252,0.284,0.535,0.238,50,0,0,-0.1,0,0,999,sa3009870
Jarryd Dale,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.193,0.232,0.259,0.491,0.217,36,0,0,-0.1,0,0,999,sa3007022
Kelvin Alarcon,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.183,0.236,0.243,0.478,0.215,35,0,0,-0.1,0,0,999,sa917142
Joshua Mears,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.167,0.226,0.299,0.526,0.231,45,0,0,-0.1,0,0,999,sa3010162
Lucas Dunn,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.168,0.216,0.256,0.471,0.209,31,0,0,-0.1,0,0,999,sa3016820
Angel Solarte,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.237,0.278,0.516,0.227,42,0,0,-0.1,0,0,999,sa3007037
Alison Quintero,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.157,0.198,0.224,0.422,0.188,17,0,0,-0.1,0,0,999,sa3004266
Charlis Aquino,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.176,0.209,0.237,0.446,0.198,23,0,0,-0.1,0,0,999,sa3008895
Bryan Torres,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.174,0.22,0.232,0.452,0.203,27,0,0,-0.1,0,0,999,sa3002858
Jack Stronach,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.18,0.23,0.269,0.5,0.222,39,0,0,-0.1,0,0,999,sa3010271
Sean Guilbe,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.157,0.212,0.23,0.441,0.198,24,0,0,-0.1,0,0,999,sa3008185
Luis Almanzar,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.186,0.235,0.272,0.507,0.225,41,0,0,-0.1,0,0,999,sa970515
Victor Acosta,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.158,0.2,0.215,0.415,0.185,15,0,0,-0.1,0,0,999,sa3015705
Samuel Zavala,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.162,0.205,0.233,0.438,0.195,21,0,0,-0.1,0,0,999,sa3015718
Max Ferguson,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.167,0.206,0.229,0.435,0.194,21,0,0,-0.1,0,0,999,sa3016819
Cole Cummings,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.18,0.222,0.287,0.509,0.223,40,0,0,-0.1,0,0,999,sa3016830
Carlos Luis,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.183,0.224,0.261,0.485,0.215,34,0,0,-0.1,0,0,999,sa3002860
Jared Alvarez-Lopez,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.132,0.165,0.188,0.353,0.158,-3,0,0,-0.1,0,0,999,sa3011560
Jose Sanabria,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.149,0.186,0.193,0.379,0.171,6,0,0,-0.1,0,0,999,sa3015595
Edwin Rojas,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.143,0.175,0.211,0.385,0.171,6,0,0,-0.1,0,0,999,sa3009317
Daniel Montesino,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.155,0.203,0.224,0.426,0.191,19,0,0,-0.1,0,0,999,sa3015721
Willmert Paula,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.138,0.17,0.204,0.374,0.166,3,0,0,-0.1,0,0,999,sa3008870
Cristian Heredia,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.136,0.17,0.2,0.37,0.165,2,0,0,-0.1,0,0,999,sa3005731
Pierce Jones,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.132,0.167,0.198,0.365,0.162,0,0,0,-0.1,0,0,999,sa3010338
Jorge Ona,SDP,1,5,5,1,0,0,0,1,1,0,2,0,0,0,0.225,0.29,0.368,0.658,0.287,81,0,0,-0.1,-0.2,0,999,20040
