Name,Team,W,L,ERA,GS,G,SV,IP,H,ER,HR,SO,BB,WHIP,K_per_9,BB_per_9,FIP,WAR,RA9_WAR,ADP,playerid
Anthony Hightower,FA,0,0,5.23,0,0,0,1,1,1,0,1,0,1.46,6.46,3.2,5.21,0,0,999,sa875703
Joshua Roeder,FA,0,0,5.18,0,0,0,1,1,1,0,1,0,1.47,6.89,3.53,5.22,0,0,999,sa875299
Edgar Gonzalez,FA,0,0,5.22,0,0,0,1,1,1,0,1,0,1.45,5.83,2.83,5.22,0,0,999,1727
Alexander Vargas,FA,0,0,5.2,0,0,0,1,1,1,0,1,0,1.46,6.03,3.05,5.22,0,0,999,sa835895
David Hill,FA,0,0,5.21,0,0,0,1,1,1,0,1,0,1.43,6.68,2.99,5.23,0,0,999,sa658377
Kyle Friedrichs,FA,0,0,5.2,0,0,0,1,1,1,0,1,0,1.46,5.81,2.87,5.23,0,0,999,sa875229
Jesus Castillo,FA,0,0,5.21,0,0,0,1,1,1,0,1,0,1.46,5.55,2.77,5.23,0,0,999,sa657701
Pat Dean,FA,0,0,5.68,0,0,0,1,1,1,0,1,0,1.55,6.22,2.87,5.24,0,0,999,11350
David Huff,FA,0,0,4.98,0,0,0,1,1,1,0,1,0,1.37,6.54,2.61,5.24,0,0,999,4257
McKenzie Mills,FA,0,0,5.06,0,0,0,1,1,1,0,1,0,1.48,7.13,3.89,5.24,0,0,999,sa829294
Dustin Beggs,FA,0,0,5.22,0,0,0,1,1,1,0,1,0,1.48,6.06,3.21,5.25,0,0,999,sa829242
Jon Niese,FA,0,0,4.99,0,0,0,1,1,1,0,1,0,1.46,6.12,3.29,5.25,0,0,999,4424
Chase De Jong,FA,0,0,5.27,0,0,0,1,1,1,0,1,0,1.46,7.98,3.7,5.25,0,0,999,15036
Theodore Stankiewicz,FA,0,0,5.18,0,0,0,1,1,1,0,1,0,1.41,6.96,3.04,5.25,0,0,999,sa657954
Bartolo Colon,FA,0,0,5.31,0,0,0,1,1,1,0,1,0,1.41,5.45,1.82,5.25,0,0,999,375
Zachary Lovvorn,FA,0,0,5.23,0,0,0,1,1,1,0,1,0,1.54,6.9,4.15,5.25,0,0,999,sa658011
David Holman,FA,0,0,5.8,0,0,0,1,1,1,0,1,0,1.6,6.62,3.5,5.25,0,0,999,sa503702
Greg Mahle,FA,0,0,5.02,0,0,0,1,1,1,0,1,0,1.43,6.53,3.13,5.26,0,0,999,16877
Mitchell Stallings,FA,0,0,5.16,0,0,0,1,1,1,0,1,0,1.53,6.79,4.03,5.26,0,0,999,sa3007835
Dedgar Jimenez,FA,0,0,5.1,0,0,0,1,1,1,0,1,1,1.55,7.24,4.54,5.27,0,0,999,sa736925
Yovani Gallardo,FA,0,0,5.23,0,0,0,1,1,1,0,1,0,1.52,6.38,3.63,5.27,0,0,999,8173
Ty Culbreth,FA,0,0,5.16,0,0,0,1,1,1,0,1,0,1.47,6.38,3.32,5.27,0,0,999,sa918095
Matteo Bocchi,FA,0,0,5.23,0,0,0,1,1,1,0,1,0,1.49,7.54,4.04,5.27,0,0,999,sa3010573
Travis Herrin,FA,0,0,5.28,0,0,0,1,1,1,0,1,0,1.54,7.02,4.21,5.28,0,0,999,sa875780
Ricky Nolasco,FA,0,0,5.28,0,0,0,1,1,1,0,1,0,1.49,7.04,3.54,5.28,0,0,999,3830
Austin Bibens-Dirkx,FA,0,0,5.23,0,0,0,1,1,1,0,1,0,1.42,6.26,2.7,5.29,0,0,999,9559
Marcos Molina,FA,0,0,5.27,0,0,0,1,1,1,0,1,0,1.49,6.32,3.35,5.29,0,0,999,sa657917
Cesar Carrillo,FA,0,0,5.29,0,0,0,1,1,1,0,1,0,1.5,6.17,3.44,5.29,0,0,999,4697
Tyler Viza,FA,0,0,5.28,0,0,0,1,1,1,0,1,0,1.44,6.52,2.97,5.29,0,0,999,sa738610
Yasutomo Kubo,FA,0,0,5.3,0,0,0,1,1,1,0,1,0,1.47,6.12,3.1,5.3,0,0,999,sa3008604
Jason Garcia,FA,0,0,5.4,0,0,0,1,1,1,0,1,0,1.56,6.66,4.12,5.3,0,0,999,12143
Brett Kennedy,FA,0,0,5.36,0,0,0,1,1,1,0,1,0,1.52,6.54,3.67,5.3,0,0,999,17877
Luke Heimlich,FA,0,0,5.11,0,0,0,1,1,1,0,1,0,1.59,5.96,4.36,5.3,0,0,999,sa3008629
Eduardo Vera,FA,0,0,5.27,0,0,0,1,1,1,0,1,0,1.45,6.4,3.03,5.31,0,0,999,sa657658
Nick Raquet,FA,0,0,5.14,0,0,0,1,1,1,0,1,0,1.59,6.1,4.45,5.31,0,0,999,sa3004658
Arturo Lopez,FA,0,0,5.19,0,0,0,1,1,1,0,1,0,1.49,5.85,3.21,5.31,0,0,999,3319
Tyler Eppler,FA,0,0,5.28,0,0,0,1,1,1,0,1,0,1.5,6.05,3.43,5.31,0,0,999,sa829043
Taylor Ahearn,FA,0,0,5.22,0,0,0,1,1,1,0,1,0,1.49,6.61,3.51,5.31,0,0,999,sa3004485
Terance Marin,FA,0,0,5.3,0,0,0,1,1,1,0,1,0,1.56,5.02,3.49,5.32,0,0,999,sa556821
Chi Chi Gonzalez,FA,0,0,5.36,0,0,0,1,1,1,0,1,0,1.5,6.04,3.17,5.32,0,0,999,14663
Ryan Kellogg,FA,0,0,5.17,0,0,0,1,1,1,0,1,0,1.48,5.73,3.11,5.32,0,0,999,sa658192
Jason Vargas,FA,0,0,5.23,0,0,0,1,1,1,0,1,0,1.47,6.63,3.44,5.32,0,0,999,8044
P.J. Conlon,FA,0,0,5.23,0,0,0,1,1,1,0,1,0,1.52,6.75,3.9,5.33,0,0,999,18213
Walter Silva,FA,0,0,5.3,0,0,0,1,1,1,0,1,0,1.53,5.42,3.38,5.33,0,0,999,5157
Efren Delgado,FA,0,0,5.17,0,0,0,1,1,1,0,1,0,1.56,5.84,3.99,5.33,0,0,999,sa594882
Andres Santiago,FA,0,0,5.3,0,0,0,1,1,1,0,1,0,1.53,6.68,3.92,5.33,0,0,999,sa389212
Edwin Jackson,FA,0,0,5.33,0,0,0,1,1,1,0,1,0,1.49,7.15,3.64,5.33,0,0,999,1841
Gerson Garabito,FA,0,0,5.27,0,0,0,1,1,1,0,1,0,1.54,6.75,4.17,5.34,0,0,999,sa737361
Frank Garces,FA,0,0,5.2,0,0,0,1,1,1,0,1,0,1.5,6.23,3.57,5.34,0,0,999,13144
Juan Hillman,FA,0,0,5.19,0,0,0,1,1,1,0,1,0,1.5,5.86,3.41,5.34,0,0,999,sa874796
Hector Ambriz,FA,0,0,5.33,0,0,0,1,1,1,0,1,0,1.5,5.73,3.19,5.35,0,0,999,559
Orlando Lara,FA,0,0,5.22,0,0,0,1,1,1,0,1,0,1.54,6.44,4.05,5.36,0,0,999,sa328299
Sean Brady,FA,0,0,5.28,0,0,0,1,1,1,0,1,0,1.53,5.83,3.53,5.36,0,0,999,sa737808
Josh Lowey,FA,0,0,5.34,0,0,0,1,1,1,0,1,0,1.51,6.41,3.66,5.36,0,0,999,sa560990
Hector Rodriguez,FA,0,0,5.22,0,0,0,1,1,1,0,1,0,1.56,6.27,4.1,5.36,0,0,999,sa509281
Dustin Crenshaw,FA,0,0,5.37,0,0,0,1,1,1,0,1,0,1.52,5.7,3.33,5.37,0,0,999,sa3001062
Justin De Fratus,FA,0,0,5.28,0,0,0,1,1,1,0,1,0,1.42,6.65,2.84,5.38,0,0,999,4955
Pedro Payano,FA,0,0,5.22,0,0,0,1,1,1,0,1,1,1.54,7.35,4.6,5.39,0,0,999,18313
Oscar Gil,FA,0,0,5.22,0,0,0,1,1,1,0,1,1,1.61,6.09,4.6,5.4,0,0,999,sa3002591
Nicholas Economos,FA,0,0,5.34,0,0,0,1,1,1,0,1,0,1.48,6.86,3.58,5.4,0,0,999,sa875301
Thomas Eshelman,FA,0,0,5.39,0,0,0,1,1,1,0,1,0,1.46,5.4,2.61,5.4,0,0,999,18361
Oscar De La Cruz,FA,0,0,5.35,0,0,0,1,1,1,0,1,0,1.5,7.11,3.92,5.4,0,0,999,sa737037
Bennett Parry,FA,0,0,5.27,0,0,0,1,1,1,0,1,0,1.58,6.44,4.37,5.4,0,0,999,sa599520
Justin Donatella,FA,0,0,5.36,0,0,0,1,1,1,0,1,0,1.49,6.7,3.62,5.4,0,0,999,sa875616
Aaron Blair,FA,0,0,5.42,0,0,0,1,1,1,0,1,0,1.54,6.23,3.78,5.4,0,0,999,14934
Esmil Rogers,FA,0,0,5.39,0,0,0,1,1,1,0,1,0,1.53,6.1,3.62,5.4,0,0,999,6317
Luis Lugo,FA,0,0,5.2,0,0,0,1,1,1,0,1,0,1.53,7.33,4.43,5.41,0,0,999,sa597249
Jorge Castillo,FA,0,0,5.24,0,0,0,1,1,1,0,1,0,1.56,6.07,4.06,5.41,0,0,999,sa508060
Gabriel de Jesus Garcia,FA,0,0,5.27,0,0,0,1,1,1,0,1,0,1.57,6.09,4.11,5.41,0,0,999,sa504069
Francisco Rodriguez,FA,0,0,5.4,0,0,0,1,1,1,0,1,0,1.52,5.93,3.51,5.41,0,0,999,6688
Jose Taveras,FA,0,0,5.38,0,0,0,1,1,1,0,1,0,1.46,6.5,3.22,5.42,0,0,999,sa828246
Andrew Sopko,FA,0,0,5.34,0,0,0,1,1,1,0,1,0,1.47,6.78,3.55,5.43,0,0,999,sa658286
Alejandro Requena,FA,0,0,5.35,0,0,0,1,1,1,0,1,0,1.54,6.32,3.93,5.43,0,0,999,sa828724
Alex Sanabia,FA,0,0,5.26,0,0,0,1,1,1,0,1,0,1.48,5.91,3.38,5.45,0,0,999,5350
Pedro Vasquez,FA,0,0,5.39,0,0,0,1,1,1,0,1,0,1.44,6.86,3.18,5.45,0,0,999,sa872824
Jeremy Hellickson,FA,0,0,5.47,0,0,0,1,1,1,0,1,0,1.46,6.35,3.04,5.47,0,0,999,4371
Logan Duran,FA,0,0,5.47,0,0,0,1,1,1,0,1,0,1.57,5.88,3.89,5.47,0,0,999,sa529273
Harold Arauz,FA,0,0,5.46,0,0,0,1,1,1,0,1,0,1.53,6.05,3.61,5.48,0,0,999,sa657710
Guillermo Moscoso,FA,0,0,5.48,0,0,0,1,1,1,0,1,0,1.5,6.02,3.2,5.48,0,0,999,5106
James Shields,FA,0,0,5.5,0,0,0,1,1,1,0,1,0,1.49,6.78,3.38,5.48,0,0,999,7059
Cristian Castillo,FA,0,0,5.39,0,0,0,1,1,1,0,1,0,1.57,6.18,4.11,5.48,0,0,999,sa872742
Luis Payan,FA,0,0,5.44,0,0,0,1,1,1,0,1,0,1.59,5.76,4.13,5.48,0,0,999,sa977116
Nolan Watson,FA,0,0,5.47,0,0,0,1,1,1,0,1,0,1.58,5.75,3.9,5.48,0,0,999,sa874732
Deivy Florido,FA,0,0,5.44,0,0,0,1,1,1,0,1,0,1.49,6.38,3.36,5.48,0,0,999,sa3006380
Alfred Gutierrez,FA,0,0,5.43,0,0,0,1,1,1,0,1,0,1.52,7.26,4.14,5.49,0,0,999,sa656043
Brett Adcock,FA,0,0,5.31,0,0,0,1,1,1,0,1,0,1.54,7.31,4.45,5.49,0,0,999,sa873691
Grant Borne,FA,0,0,5.38,0,0,0,1,1,1,0,1,0,1.59,5.91,4.19,5.5,0,0,999,sa875234
Alex Klonowski,FA,0,0,5.51,0,0,0,1,1,1,0,1,0,1.52,5.87,3.33,5.5,0,0,999,sa829634
Patrick Hovis,FA,0,0,5.5,0,0,0,1,1,1,0,1,0,1.47,6.29,3.14,5.51,0,0,999,sa857700
Scott Harkin,FA,0,0,5.48,0,0,0,1,1,1,0,1,0,1.57,5.81,3.9,5.52,0,0,999,sa739706
Trevor Clifton,FA,0,0,5.5,0,0,0,1,1,1,0,1,0,1.51,7.04,3.92,5.52,0,0,999,sa737901
Bradley Markey,FA,0,0,5.47,0,0,0,1,1,1,0,1,0,1.47,6.43,3.17,5.53,0,0,999,sa659004
Jose Samayoa,FA,0,0,5.48,0,0,0,1,1,1,0,1,0,1.55,6.04,3.81,5.53,0,0,999,sa737921
Luc Rennie,FA,0,0,5.5,0,0,0,1,1,1,0,1,0,1.51,6.38,3.57,5.55,0,0,999,sa658278
Bryan Evans,FA,0,0,5.56,0,0,0,1,1,1,0,1,0,1.59,6.14,4.16,5.55,0,0,999,sa455162
Leuris Gomez,FA,0,0,5.56,0,0,0,1,1,1,0,1,0,1.53,5.77,3.4,5.56,0,0,999,sa455628
Taylor Braley,FA,0,0,5.56,0,0,0,1,1,1,0,1,0,1.58,5.25,3.66,5.56,0,0,999,sa3005145
Dakota Chalmers,FA,0,0,5.47,0,0,0,1,1,1,0,1,1,1.6,7.85,5.23,5.57,0,0,999,sa875017
Christian Bergman,FA,0,0,5.57,0,0,0,1,1,1,0,1,0,1.48,6.08,2.93,5.57,0,0,999,10925
Ryan Kussmaul,FA,0,0,5.61,0,0,0,1,1,1,0,1,0,1.57,6.12,3.87,5.57,0,0,999,sa554616
J.D. Martin,FA,0,0,5.48,0,0,0,1,1,1,0,1,0,1.55,6.9,4.14,5.58,0,0,999,3685
Jeff Samardzija,FA,0,0,5.63,0,0,0,1,1,1,0,1,0,1.47,6.44,2.99,5.59,0,0,999,3254
Raul Carrillo,FA,0,0,5.54,0,0,0,1,1,1,0,1,0,1.61,5.21,4.03,5.59,0,0,999,sa795710
Yoanner Negrin,FA,0,0,5.54,0,0,0,1,1,1,0,1,0,1.58,5.74,4.01,5.59,0,0,999,sa608348
Casey Harman,FA,0,0,5.44,0,0,0,1,1,1,0,1,0,1.56,5.67,3.79,5.6,0,0,999,sa549808
Dilmer Mejia,FA,0,0,5.43,0,0,0,1,1,1,0,1,0,1.59,5.78,4.16,5.6,0,0,999,sa828518
Taylor Varnell,FA,0,0,5.33,0,0,0,1,1,1,0,1,0,1.51,7.06,4.03,5.6,0,0,999,sa3006806
Andres Meza,FA,0,0,5.59,0,0,0,1,1,1,0,1,0,1.62,4.98,3.98,5.61,0,0,999,sa508496
Perry DellaValle,FA,0,0,5.6,0,0,0,1,1,1,0,1,0,1.57,5.87,3.87,5.61,0,0,999,sa3006991
Nestor Molina,FA,0,0,5.62,0,0,0,1,1,1,0,1,0,1.6,5.5,3.98,5.61,0,0,999,sa503616
Mauricio Lara,FA,0,0,5.51,0,0,0,1,1,1,0,1,0,1.6,4.95,3.73,5.61,0,0,999,sa198885
Aldo Montes,FA,0,0,5.53,0,0,0,1,1,1,0,1,1,1.64,6.09,4.73,5.61,0,0,999,sa547921
Hogan Harris,FA,0,0,5.34,0,0,0,1,1,1,0,1,1,1.58,6.5,4.7,5.62,0,0,999,sa3009982
Wilmer Rios,FA,0,0,5.58,0,0,0,1,1,1,0,1,0,1.57,5.73,3.81,5.62,0,0,999,sa830629
Juan Oramas,FA,0,0,5.47,0,0,0,1,1,1,0,1,0,1.58,6.38,4.4,5.63,0,0,999,sa508100
Chris Tillman,FA,0,0,5.68,0,0,0,1,1,1,0,1,0,1.55,5.91,3.51,5.63,0,0,999,5279
Miguel Pena,FA,0,0,5.5,0,0,0,1,1,1,0,1,0,1.61,5.77,4.3,5.64,0,0,999,sa501449
Ryan Castellani,FA,0,0,5.55,0,0,0,1,1,1,0,1,1,1.65,7.15,5.35,5.64,0,0,999,16377
Andrew Moore,FA,0,0,5.64,0,0,0,1,1,1,0,1,0,1.49,6.32,3.2,5.65,0,0,999,17553
Mitchell Jordan,FA,0,0,5.56,0,0,0,1,1,1,0,1,0,1.47,6.67,3.38,5.65,0,0,999,sa873675
Abdiel Saldana,FA,0,0,5.66,0,0,0,1,1,1,0,1,1,1.64,6.11,4.59,5.66,0,0,999,sa828523
Francisco Rosario,FA,0,0,5.57,0,0,0,1,1,1,0,1,0,1.58,6.46,4.36,5.66,0,0,999,2091
Esmerling Vasquez,FA,0,0,5.69,0,0,0,1,1,1,0,1,0,1.57,6.45,4,5.67,0,0,999,5280
Wennington Romero,FA,0,0,5.57,0,0,0,1,1,1,0,1,1,1.63,6.22,4.61,5.67,0,0,999,sa873220
Austin Hutchison,FA,0,0,5.63,0,0,0,1,1,1,0,1,1,1.61,6.27,4.5,5.67,0,0,999,sa3004018
Kenneth Sigman,FA,0,0,5.64,0,0,0,1,1,1,0,1,0,1.61,5.39,4.04,5.68,0,0,999,sa550328
Jonathan Vargas,FA,0,0,5.59,0,0,0,1,1,1,0,1,0,1.61,4.91,3.83,5.68,0,0,999,sa503650
Jiovanni Orozco,FA,0,0,5.67,0,0,0,1,1,1,0,1,0,1.61,5.87,4.32,5.69,0,0,999,sa875701
Ivan Pineyro,FA,0,0,5.68,0,0,0,1,1,1,0,1,0,1.62,5.55,4.18,5.7,0,0,999,sa597101
Eugene Encina,FA,0,0,5.67,0,0,0,1,1,1,0,1,0,1.67,4.96,4.38,5.7,0,0,999,sa875765
Ruddy Acosta,FA,0,0,5.72,0,0,0,1,1,1,0,1,0,1.63,5.32,4.11,5.71,0,0,999,sa824737
Jaime Lugo,FA,0,0,5.67,0,0,0,1,1,1,0,1,0,1.61,5.82,4.29,5.72,0,0,999,sa657149
Alvaro Seijas,FA,0,0,5.65,0,0,0,1,1,1,0,1,1,1.65,6.53,5.03,5.72,0,0,999,sa861440
Juan Pena,FA,0,0,5.54,0,0,0,1,1,1,0,1,1,1.66,5.75,4.85,5.72,0,0,999,sa208507
Matthew Smith,FA,0,0,5.68,0,0,0,1,1,1,0,1,0,1.59,5.48,3.96,5.73,0,0,999,sa918774
Jonathan Castellanos,FA,0,0,5.7,0,0,0,1,1,1,0,1,0,1.64,5.09,4.18,5.74,0,0,999,sa200086
Conor Harber,FA,0,0,5.77,0,0,0,1,1,1,0,1,0,1.62,5.75,4.19,5.74,0,0,999,sa738945
Juan Delgado,FA,0,0,5.58,0,0,0,1,1,1,0,1,1,1.65,5.58,4.64,5.75,0,0,999,sa508063
Ian Clarkin,FA,0,0,5.62,0,0,0,1,1,1,0,1,0,1.65,5.15,4.36,5.75,0,0,999,sa737534
Reinier Roibal,FA,0,0,5.75,0,0,0,1,1,1,0,1,0,1.63,6.03,4.49,5.75,0,0,999,sa553503
Kevin Magee,FA,0,0,5.6,0,0,0,1,1,1,0,1,0,1.6,6.28,4.49,5.76,0,0,999,sa3006829
Jorge Reyes,FA,0,0,5.76,0,0,0,1,1,1,0,1,0,1.6,5.43,3.94,5.77,0,0,999,sa501947
David Reyes,FA,0,0,5.78,0,0,0,1,1,1,0,1,0,1.63,5.39,4.12,5.78,0,0,999,sa592948
Bobby Milacki,FA,0,0,5.76,0,0,0,1,1,1,0,1,1,1.69,5.43,4.82,5.78,0,0,999,sa3007216
Manuel Santiago,FA,0,0,5.65,0,0,0,1,1,1,0,1,1,1.66,6.15,4.91,5.8,0,0,999,sa3003145
Travis Banwart,FA,0,0,5.79,0,0,0,1,1,1,0,1,0,1.59,5.48,3.88,5.8,0,0,999,sa389775
Gabriel Arias,FA,0,0,5.79,0,0,0,1,1,1,0,1,0,1.6,5.51,3.97,5.8,0,0,999,sa507276
Edgar Martinez,FA,0,0,5.78,0,0,0,1,1,1,0,1,1,1.65,6.08,4.68,5.8,0,0,999,sa3006490
Patrick Johnson,FA,0,0,5.72,0,0,0,1,1,1,0,1,0,1.62,5.5,4.32,5.8,0,0,999,sa526880
Jesus Estrada,FA,0,0,5.77,0,0,0,1,1,1,0,1,0,1.58,5.41,3.77,5.81,0,0,999,sa273164
Frederis Parra,FA,0,0,5.78,0,0,0,1,1,1,0,1,0,1.62,4.52,3.68,5.81,0,0,999,sa657275
Luis Moncada,FA,0,0,5.61,0,0,0,1,1,1,0,1,1,1.72,5.68,5.41,5.83,0,0,999,sa873694
Vance Worley,FA,0,0,5.79,0,0,0,1,1,1,0,1,0,1.57,4.59,3.16,5.83,0,0,999,6435
Henry Omana,FA,0,0,5.81,0,0,0,1,1,1,0,1,1,1.64,6.32,4.72,5.83,0,0,999,sa3005119
Jorge Martinez,FA,0,0,5.83,0,0,0,1,1,1,0,1,0,1.56,5.56,3.5,5.83,0,0,999,sa3001059
Tiago Da Silva,FA,0,0,5.78,0,0,0,1,1,1,0,1,0,1.62,5.58,4.21,5.84,0,0,999,sa795086
Alexander Eubanks,FA,0,0,5.79,0,0,0,1,1,1,0,1,0,1.65,5.17,4.32,5.84,0,0,999,sa3004663
Marco Tovar,FA,0,0,5.74,0,0,0,1,1,1,0,1,0,1.6,5.16,3.84,5.85,0,0,999,sa508092
Rolando Valdez,FA,0,0,5.89,0,0,0,1,1,1,0,1,0,1.61,5.47,3.93,5.87,0,0,999,sa325738
Francisco Campos,FA,0,0,5.86,0,0,0,1,1,1,0,1,0,1.56,5.22,3.4,5.87,0,0,999,sa195168
Aaron Phillips,FA,0,0,5.86,0,0,0,1,1,1,0,1,0,1.6,5.7,4.07,5.88,0,0,999,sa3004747
Octavio Acosta,FA,0,0,5.86,0,0,0,1,1,1,0,1,0,1.63,5.38,4.18,5.88,0,0,999,sa548115
Tyler Watson,FA,0,0,5.64,0,0,0,1,1,1,0,1,1,1.64,5.61,4.7,5.88,0,0,999,sa876164
Daniel Gonzalez,FA,0,0,5.81,0,0,0,1,1,1,0,1,0,1.57,5.24,3.6,5.89,0,0,999,sa737056
Spencer Jones,FA,0,0,5.9,0,0,0,1,1,1,0,1,0,1.64,5.75,4.39,5.89,0,0,999,sa918190
Alexis Candelario,FA,0,0,5.92,0,0,0,1,1,1,0,1,0,1.66,5.5,4.44,5.9,0,0,999,sa3000055
Casey Meisner,FA,0,0,5.88,0,0,0,1,1,1,0,1,0,1.56,6.3,3.91,5.91,0,0,999,sa737630
Jeronimo Castro,FA,0,0,5.84,0,0,0,1,1,1,0,1,1,1.65,6.25,4.69,5.91,0,0,999,sa917880
Joseph Salazar,FA,0,0,5.85,0,0,0,1,1,1,0,1,1,1.69,5.52,4.94,5.91,0,0,999,sa3002984
Edgardo Sandoval,FA,0,0,5.88,0,0,0,1,1,1,0,1,1,1.68,6.23,5.06,5.91,0,0,999,sa830035
Christian Taugner,FA,0,0,5.91,0,0,0,1,1,1,0,1,0,1.65,5.04,4.21,5.91,0,0,999,sa915601
Gabriel Perez,FA,0,0,5.89,0,0,0,1,1,1,0,1,1,1.66,6.17,4.83,5.91,0,0,999,sa505270
Wuilder Rodriguez,FA,0,0,5.93,0,0,0,1,1,1,0,1,0,1.62,5.75,4.22,5.92,0,0,999,sa873731
Jose Oyervides,FA,0,0,5.88,0,0,0,1,1,1,0,1,1,1.66,5.65,4.6,5.92,0,0,999,sa202000
Manuel Rodriguez,FA,0,0,5.73,0,0,0,1,1,1,0,1,1,1.72,5.35,5.17,5.93,0,0,999,sa833402
Omar Bencomo,FA,0,0,5.91,0,0,0,1,1,1,0,1,0,1.61,5.12,3.87,5.94,0,0,999,sa503950
Jin-Woo Kim,FA,0,0,5.94,0,0,0,1,1,1,0,1,1,1.68,5.62,4.74,5.94,0,0,999,sa3008618
Dallas Litscher,FA,0,0,5.9,0,0,0,1,1,1,0,1,1,1.69,6.1,5.13,5.94,0,0,999,sa3006830
Marco Duarte,FA,0,0,5.93,0,0,0,1,1,1,0,1,1,1.66,5.55,4.52,5.94,0,0,999,sa393279
Robert Klinchock,FA,0,0,5.79,0,0,0,1,1,1,0,1,1,1.72,5.46,5.14,5.94,0,0,999,sa3010670
Dallas Martinez,FA,0,0,5.94,0,0,0,1,1,1,0,1,1,1.67,5.24,4.52,5.96,0,0,999,sa657790
Manuel Flores,FA,0,0,5.95,0,0,0,1,1,1,0,1,0,1.59,5.72,3.9,5.96,0,0,999,sa508195
Carlos Teller,FA,0,0,5.81,0,0,0,1,1,1,0,1,1,1.75,5.54,5.51,5.97,0,0,999,sa455989
Nicholas Belzer,FA,0,0,5.96,0,0,0,1,1,1,0,1,1,1.69,4.85,4.51,5.99,0,0,999,sa1172214
Michael Murray,FA,0,0,5.99,0,0,0,1,1,1,0,1,1,1.67,5.57,4.64,6,0,0,999,sa857583
Marco Quevedo,FA,0,0,5.97,0,0,0,1,1,1,0,1,1,1.68,5.58,4.77,6,0,0,999,sa508101
Clay Chandler,FA,0,0,5.96,0,0,0,1,1,1,0,1,0,1.55,5.62,3.46,6.02,0,0,999,sa3004749
Pedro Fernandez,FA,0,0,5.97,0,0,0,1,1,1,0,1,0,1.65,5.49,4.39,6.02,0,0,999,sa657697
Erick Valenzuela,FA,0,0,5.96,0,0,0,1,1,1,0,1,1,1.73,6.65,5.79,6.02,0,0,999,sa3008635
Edgar Osuna,FA,0,0,5.89,0,0,0,1,1,1,0,1,0,1.67,4.89,4.41,6.03,0,0,999,sa328973
Jose Olague,FA,0,0,6.05,0,0,0,1,1,1,0,0,0,1.66,4.41,3.97,6.03,0,0,999,sa3005352
Clayton Chatham,FA,0,0,6.04,0,0,0,1,1,1,0,1,1,1.7,5.98,5.09,6.04,0,0,999,sa3008034
Victor Buelna,FA,0,0,6.03,0,0,0,1,1,1,0,1,1,1.72,5.68,5.11,6.04,0,0,999,sa3008631
Hsin-Chieh Lin,FA,0,0,5.95,0,0,0,1,1,1,0,1,1,1.72,6.57,5.68,6.05,0,0,999,sa3008535
Amilcar Gaxiola,FA,0,0,5.93,0,0,0,1,1,1,0,1,1,1.7,5.09,4.73,6.05,0,0,999,sa510464
Edgar Gomez,FA,0,0,6.01,0,0,0,1,1,1,0,1,1,1.72,5.04,4.9,6.06,0,0,999,sa740804
Brock Hartson,FA,0,0,6.02,0,0,0,1,1,1,0,1,1,1.65,5.76,4.58,6.07,0,0,999,sa857665
Francisco Gomez,FA,0,0,6.04,0,0,0,1,1,1,0,1,1,1.72,5.79,5.18,6.07,0,0,999,sa3005405
Parker Kelly,FA,0,0,6.03,0,0,0,1,1,1,0,1,1,1.69,5.48,4.85,6.08,0,0,999,sa3007711
Marcos Machado,FA,0,0,5.97,0,0,0,1,1,1,0,1,1,1.71,5.24,4.96,6.11,0,0,999,sa916571
Winston Nicacio,FA,0,0,6.09,0,0,0,1,1,1,0,1,1,1.69,5.76,4.86,6.11,0,0,999,sa918024
Carson Lance,FA,0,0,6.06,0,0,0,1,1,1,0,1,1,1.77,6.18,5.95,6.12,0,0,999,sa3004592
Austin Orewiler,FA,0,0,6.11,0,0,0,1,1,1,0,1,0,1.66,5.2,4.32,6.13,0,0,999,sa875673
Nelson Hernandez,FA,0,0,6.13,0,0,0,1,1,1,0,1,0,1.67,5.3,4.4,6.14,0,0,999,sa828823
Richard Morban,FA,0,0,6.12,0,0,0,1,1,1,0,1,1,1.77,5.95,5.73,6.17,0,0,999,sa885669
Hector Galvan,FA,0,0,6.14,0,0,0,1,1,1,0,1,1,1.72,5.47,5.07,6.17,0,0,999,sa737570
Tom de Blok,FA,0,0,6.12,0,0,0,1,1,1,0,1,0,1.65,5.6,4.48,6.17,0,0,999,sa971762
Marco Estrada,FA,0,0,6.08,0,0,0,1,1,1,0,1,0,1.53,5.98,3.5,6.21,0,0,999,1118
Christian James,FA,0,0,6.19,0,0,0,1,1,1,0,1,1,1.77,4.77,5.21,6.22,0,0,999,sa918327
Abismael Villaman,FA,0,0,6.04,0,0,0,1,1,1,0,1,1,1.81,5.06,5.84,6.22,0,0,999,sa3006152
Joshua Hiatt,FA,0,0,6.17,0,0,0,1,1,1,0,1,1,1.79,5.48,5.81,6.24,0,0,999,sa3008612
Erling Moreno,FA,0,0,6.18,0,0,0,1,1,1,0,1,1,1.82,5.17,5.88,6.25,0,0,999,sa827076
Orlando Rodriguez,FA,0,0,6.39,0,0,0,1,1,1,0,1,1,1.77,5.84,5.43,6.25,0,0,999,sa3011421
Keith Weisenberg,FA,0,0,6.19,0,0,0,1,1,1,0,1,1,1.81,6.03,6.17,6.26,0,0,999,sa829809
Peyton Culbertson,FA,0,0,6.26,0,0,0,1,1,1,0,1,1,1.77,5.55,5.48,6.26,0,0,999,sa3007805
