Name,Team,W,L,ERA,GS,G,SV,IP,H,ER,HR,SO,BB,WHIP,K_per_9,BB_per_9,FIP,WAR,RA9_WAR,ADP,playerid
Anderson Amarista,COL,0,0,6.81,0,0,0,1,1,1,0,1,1,1.82,5.52,4.95,6.28,0,0,999,sa917061
Michael Ruff,COL,0,0,6.86,0,0,0,1,1,1,0,1,1,1.81,5.99,5.09,6.34,0,0,999,sa3011125
Anthony Locey,COL,0,0,6.94,0,0,0,1,1,1,0,1,1,1.91,6.7,6.46,6.47,0,0,999,sa3011123
Angel Chivilli,COL,0,0,6.58,0,0,0,1,1,1,0,1,1,1.88,5,6.34,6.61,0,0,999,sa3009470
Gabriel Barbosa,COL,0,0,6.64,0,0,0,1,1,1,0,0,1,1.9,4.43,6.28,6.7,0,0,999,sa3009593
Kevin Garcia,COL,0,0,6.5,0,0,0,1,1,1,0,1,1,1.91,4.99,6.73,6.7,0,0,999,sa3006516
Alberto Pacheco,COL,0,0,6.63,0,0,0,1,1,1,0,1,1,1.94,4.95,6.89,6.76,0,0,999,sa3015421
Alan Perdomo,COL,0,0,6.76,0,0,0,1,1,1,0,1,1,1.9,4.67,6.31,6.78,0,0,999,sa3006399
Jeffri Ocando,COL,0,0,7.45,0,0,0,1,1,1,0,1,1,1.96,4.58,5.62,6.84,0,0,999,sa923379
Manuel Olivares,COL,0,0,6.89,0,0,0,1,1,1,0,0,1,1.94,4.27,6.5,6.94,0,0,999,sa3009471
Wuardo Fernandez,COL,0,0,6.98,0,0,0,1,1,1,0,1,1,1.95,4.63,6.72,6.99,0,0,999,sa3006521
Jared Horn,COL,0,0,7.7,0,0,0,1,1,1,0,1,1,2.05,4.52,6.37,7.03,0,0,999,sa3011233
Brayan Castillo,COL,0,0,7.04,0,0,0,1,1,1,0,1,1,1.99,4.86,7.23,7.08,0,0,999,sa3006544
Case Williams,COL,0,0,7.85,0,0,0,1,1,1,0,1,1,2,4.73,6.08,7.22,0,0,999,sa3015013
Victor Azor,COL,0,0,7.95,0,0,0,1,1,1,0,1,1,2.11,4.78,7.1,7.31,0,0,999,sa3007238
Zach Matson,COL,0,0,5.04,0,1,0,1,1,1,0,1,1,1.55,9.45,4.88,4.83,0,0,999,sa918537
Nicholas Kennedy,COL,0,0,5.13,0,1,0,1,1,1,0,1,0,1.56,8.13,4.16,4.84,0,0,999,sa3004987
Nathan Griep,COL,0,0,5.23,0,1,0,1,1,1,0,1,0,1.55,8.43,4.21,4.86,0,0,999,sa875199
Bernardo Flores Jr.,COL,0,0,5.22,0,1,0,1,1,1,0,1,0,1.55,7.17,3.62,4.92,0,0,999,19561
Justin Lawrence,COL,2,2,5.07,0,42,0,42,45,24,5,39,23,1.62,8.36,5,4.75,0,0.1,999,17639
Alexander Moore,COL,0,0,5.48,0,1,0,1,1,1,0,1,0,1.57,8.3,4.22,5.07,0,0,999,sa3011534
Logan Cozart,COL,0,0,5.45,0,1,0,1,1,1,0,1,0,1.54,8.08,3.99,5.11,0,0,999,sa875283
Shelby Lackey,COL,0,0,5.64,0,1,0,1,1,1,0,1,1,1.69,7.56,5.13,5.29,0,0,999,sa3006771
Dugan Darnell,COL,0,0,5.67,0,1,0,1,1,1,0,1,1,1.64,7.94,4.84,5.31,0,0,999,sa3014876
Stephen Jones,COL,0,0,5.77,0,1,0,1,1,1,0,1,1,1.74,7.11,5.28,5.4,0,0,999,sa3009935
Heath Holder,COL,0,0,5.9,0,1,0,1,1,1,0,1,0,1.6,7.99,4.34,5.55,0,0,999,sa602623
Jacob Sommers,COL,0,0,5.97,0,1,0,1,1,1,0,1,1,1.77,7.17,5.62,5.59,0,0,999,sa3010778
Fineas Del Bonta-Smith,COL,0,0,6.06,0,1,0,1,1,1,0,1,1,1.75,7.05,5.27,5.66,0,0,999,sa3010821
William Gaddis,COL,0,0,6.18,0,1,0,1,1,1,0,1,0,1.64,5.76,3.46,5.71,0,0,999,sa829731
Antonio Santos,COL,1,1,4.49,0,22,0,22,22,11,3,19,9,1.39,7.79,3.55,4.63,0,-0.1,999,20383
Raymells Rosa,COL,0,0,6.23,0,1,0,1,1,1,0,1,1,1.8,6.81,5.61,5.85,0,0,999,sa3002939
William Tribucher,COL,0,0,6.14,0,1,0,1,1,1,0,1,1,1.82,7.15,5.99,5.86,0,0,999,sa3007720
Tanner Propst,COL,0,0,6.17,0,1,0,1,1,1,0,1,1,1.84,7.29,6.34,5.93,0,0,999,sa3015075
Boby Johnson,COL,0,0,6.38,0,1,0,1,1,1,0,1,1,1.81,6.13,5.34,5.95,0,0,999,sa3006983
Trysten Barlow,COL,0,0,6.26,0,1,0,1,1,1,0,1,1,1.91,7.11,6.91,6.02,0,0,999,sa3011294
Colton Harlow,COL,0,0,6.31,0,1,0,1,1,1,0,1,1,1.91,7.05,6.81,6.05,0,0,999,sa3007911
Michael Petersen,COL,0,0,6.42,0,1,0,1,1,1,0,1,1,1.85,7.29,6.35,6.07,0,0,999,sa658475
Gavin Hollowell,COL,0,0,6.54,0,1,0,1,1,1,0,1,1,1.86,7.07,6.26,6.11,0,0,999,sa3010239
Blair Calvo,COL,0,0,6.53,0,1,0,1,1,1,0,1,1,1.86,6.23,5.87,6.12,0,0,999,sa3010116
Alexander Martinez,COL,0,0,6.6,0,1,0,1,1,1,0,1,1,1.86,6.83,6.09,6.16,0,0,999,sa880047
Moises Ceja,COL,0,0,6.56,0,1,0,1,1,1,0,1,1,1.72,6.4,4.57,6.17,0,0,999,sa3004641
Anderson Pilar,COL,0,0,6.67,0,1,0,1,1,1,0,1,1,1.85,5.95,5.49,6.18,0,0,999,sa917899
Juan Mejia,COL,0,0,6.63,0,1,0,1,1,1,0,1,1,1.9,6.85,6.56,6.24,0,0,999,sa3003159
Alejandro Mejia,COL,0,0,6.63,0,1,0,1,1,1,0,1,1,1.92,6.03,6.35,6.29,0,0,999,sa3002923
Ryan Luna,COL,0,0,5.88,0,1,0,1,1,1,0,1,1,1.76,5.82,5.72,5.99,0,0,999,sa918646
Miguel Ausua,COL,0,0,6.73,0,1,0,1,1,1,0,1,1,1.93,5.46,6.04,6.33,0,0,999,sa3006835
Wander Cabrera,COL,0,0,6.73,0,1,0,1,1,1,0,1,1,2.01,5.91,7.18,6.42,0,0,999,sa873320
Robinson Hernandez,COL,0,0,6.8,0,1,0,1,1,1,0,1,1,1.89,6.36,6.22,6.44,0,0,999,sa3005879
Blake Goldsberry,COL,0,0,7.13,0,1,0,1,1,1,0,1,1,1.89,6.06,5.77,6.58,0,0,999,sa3014978
Anderson Bido,COL,0,0,7.31,0,1,0,1,1,1,0,1,1,1.99,5.53,6.57,6.84,0,0,999,sa3004204
Cameron Enck,COL,0,0,7.52,0,1,0,1,1,1,0,1,1,2.13,5.18,7.7,7.03,0,0,999,sa3010128
Joel Condreay,COL,0,0,7.57,0,1,0,1,1,1,0,1,1,2.07,5.71,7.39,7.07,0,0,999,sa3008102
Keven Pimentel,COL,0,0,7.78,0,1,0,1,1,1,0,1,1,2.18,5.13,8.06,7.25,0,0,999,sa3010646
Cayden Hatcher,COL,0,0,7.83,0,1,0,1,1,1,0,1,1,2.12,4.95,7.4,7.25,0,0,999,sa3008291
Carlos Perez,COL,0,0,7.04,0,1,0,1,1,1,0,1,1,2.04,5.44,8.04,7.17,0,0,999,sa3006174
Juan Vargas,COL,0,0,7.14,0,1,0,1,1,1,0,1,1,2.07,4.69,7.91,7.2,0,0,999,sa3009737
Stalyn Sanchez,COL,0,0,7.13,0,1,0,1,1,1,0,1,1,2.11,5.16,8.58,7.27,0,0,999,sa3008456
Francis Rivera,COL,0,0,7.14,0,1,0,1,1,1,0,1,1,2.13,5.42,8.93,7.29,0,0,999,sa3009217
Felix Ramires,COL,0,0,7,0,1,0,1,1,1,0,1,1,2.18,5.5,9.49,7.32,0,0,999,sa3005828
Sergio Sanchez,COL,0,0,7.12,0,1,0,1,1,1,0,1,1,2.15,5.2,9.09,7.4,0,0,999,sa3006419
Martin Zamora,COL,0,0,7.08,0,1,0,1,1,1,0,1,1,2.17,5.38,9.34,7.4,0,0,999,sa3009501
Sergio Sanchez,COL,0,0,7.3,0,1,0,1,1,1,0,1,1,2.15,5.13,8.95,7.42,0,0,999,sa3009735
Cristian Brioso,COL,0,0,7.44,0,1,0,1,1,1,0,1,1,2.17,5.17,9.06,7.56,0,0,999,sa3010386
Angel Valencia,COL,0,0,7.48,0,1,0,1,1,1,0,1,1,2.18,5.45,9.3,7.58,0,0,999,sa3009218
Enmanuel Pio,COL,0,0,7.47,0,1,0,1,1,1,0,1,1,2.19,5.11,9.28,7.6,0,0,999,sa3008490
Jerald Cabrera,COL,0,0,7.58,0,1,0,1,1,1,0,1,1,2.19,5.38,9.43,7.7,0,0,999,sa3006388
Janer Feliciano,COL,0,0,7.57,0,1,0,1,1,1,0,1,1,2.26,5,9.85,7.73,0,0,999,sa3008698
Yoan Aybar,COL,0,0,5.85,0,6,0,6,7,4,1,5,4,1.73,8.24,5.82,5.61,0,0,999,sa829086
Ashton Goudeau,COL,1,2,5.64,2,26,0,33,39,21,6,25,12,1.56,6.89,3.39,5.17,-0.1,-0.1,999,15139
Lucas Gilbreath,COL,2,3,5.12,0,54,0,54,57,31,8,52,27,1.56,8.65,4.57,4.92,-0.1,0,596.4,21290
Jordan Sheffield,COL,2,3,5.49,0,48,0,48,51,29,8,47,27,1.62,8.78,5.02,5.16,-0.1,-0.2,999,19682
